Reviewed	Classification	UniProt	Title	PDB chain IDs
FALSE	3.3	P35222	P35222 Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1	1g3jA,1g3jC,1jdhA,1jpwA,1jpwB,1jpwC,1lujA,1qz7A,1t08A,1th1A,1th1B,2gl7A,2gl7D,2z6hA,3sl9A,3sl9B,3sl9E,3sl9G,3slaA,3slaB,3slaC,3slaD,3slaE,3tx7A,4djsA
FALSE	3.3	D0MFQ0	D0MFQ0 Outer membrane assembly lipoprotein YfiO OS=Rhodothermus marinus (strain ATCC 43812 / DSM 4252 / R-10) OX=518766 GN=Rmar_0679 PE=1 SV=1	3qkyA
FALSE	3.2	Q99MB1	Q99MB1 Toll-like receptor 3 OS=Mus musculus OX=10090 GN=Tlr3 PE=1 SV=2	3cigA,3ciyA,3ciyB
FALSE	4.4	J9W3X8	J9W3X8 Guanine nucleotide-binding protein subunit beta-like protein OS=Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) OX=235443 GN=CNAG_05465 PE=1 SV=1	4d6vA
FALSE	4.1	Q5NGP6	Q5NGP6 Ribulose-phosphate 3-epimerase OS=Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4) OX=177416 GN=rpe PE=1 SV=1	3inpA
FALSE	4.4	P25635	P25635 Periodic tryptophan protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PWP2 PE=1 SV=2	5i2tA,6nd4O
FALSE	4.2	P76115	P76115 Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) OX=83333 GN=yncD PE=1 SV=1	6v81A
FALSE	3.3	P62944	P62944 AP-2 complex subunit beta OS=Rattus norvegicus OX=10116 GN=Ap2b1 PE=1 SV=1	6owtB
FALSE	4.4	P18754	P18754 Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1	1a12A,1a12B,1a12C,1i2mB,1i2mD
FALSE	4.5	P45025	P45025 UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=murA PE=1 SV=1	2rl1A,2rl2A,3sweA
FALSE	3.4	B6A882	B6A882 Toxin subunit YenC2 OS=Yersinia entomophaga OX=935293 GN=yenC2 PE=1 SV=1	4iglB,4iglD
FALSE	3.2	G3YAL0	G3YAL0 Pectinesterase OS=Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7) OX=380704 GN=ASPNIDRAFT_214857 PE=1 SV=1	5c1cA,5c1eA
FALSE	4.6	F8WRK9	F8WRK9 Cellobiose 2-epimerase OS=Rhodothermus marinus OX=29549 GN=ce PE=1 SV=1	3wkfA
FALSE	3.1	A1TSQ3	A1TSQ3 Pectate lyase/Amb allergen OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=Aave_3434 PE=1 SV=1	4hwvA
FALSE	3.3	Q8C437	Q8C437 PEX5-related protein OS=Mus musculus OX=10090 GN=Pex5l PE=1 SV=2	4eqfA
FALSE	4.1	A0QV09	A0QV09 Uncharacterized oxidoreductase MSMEG_2407/MSMEI_2346 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2407 PE=1 SV=1	2wzmA,2wzmB,2wztA,2wztB
FALSE	5.5	P07333	P07333 Macrophage colony-stimulating factor 1 receptor OS=Homo sapiens OX=9606 GN=CSF1R PE=1 SV=2	4dkdC,4wrlA,4wrlC,4wrmA
FALSE	4.1	Q6BF16	Q6BF16 2-dehydro-3-deoxy-6-phosphogalactonate aldolase OS=Escherichia coli (strain K12) OX=83333 GN=dgoA PE=1 SV=1	2v81A,2v82A
FALSE	3.3	P52294	P52294 Importin subunit alpha-5 OS=Homo sapiens OX=9606 GN=KPNA1 PE=1 SV=3	2jdqA,2jdqB,3tj3A,3tj3B,4b18A
FALSE	3.3	Q9QUQ5	Q9QUQ5 Short transient receptor potential channel 4 OS=Mus musculus OX=10090 GN=Trpc4 PE=1 SV=1	5z96A,5z96B,5z96C,5z96D,6jzoA,6jzoB,6jzoC,6jzoD
FALSE		P51610	P51610 Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2	5lwvA
FALSE	3.1	P40881	P40881 Carbonic anhydrase OS=Methanosarcina thermophila (strain ATCC 43570 / DSM 1825 / OCM 12 / VKM B-1830 / TM-1) OX=523844 GN=MSTHT_0588 PE=1 SV=1	1qq0A,1qreA,1qrfA,1qrgA,1qrlA,1qrmA,1thjA,1thjB,1thjC,3otmA,3otzA,3ou9A,3oupA,3ow5A
FALSE	4.9,4.9	Q9AVR2	Q9AVR2 Ribosome-inactivating protein OS=Sambucus ebulus OX=28503 GN=ebu1 PE=1 SV=1	1hwmB
FALSE	4.1	P52270	P52270 Triosephosphate isomerase, glycosomal OS=Trypanosoma cruzi OX=5693 PE=1 SV=1	1ci1A,1ci1B,1suxA,1suxB,1tcdA,1tcdB,2omaA,2v5bA,3q37A,3q37B,3q37C,3q37D,4hhpA,4hhpB
FALSE	4.4	A7V5N4	A7V5N4 Uncharacterized protein OS=Bacteroides uniformis (strain ATCC 8492 / DSM 6597 / CCUG 4942 / CIP 103695 / JCM 5828 / KCTC 5204 / NCTC 13054 / VPI 0061) OX=411479 GN=BACUNI_02894 PE=1 SV=1	3dsmA
FALSE	3.3	Q06142	Q06142 Importin subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP95 PE=1 SV=1	2bkuB,2bkuD,3ea5B,3ea5D,3nd2A,5owuA
FALSE	4.1	P44539	P44539 N-acetylneuraminate lyase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=nanA PE=1 SV=1	1f5zA,1f5zB,1f5zC,1f5zD,1f6kA,1f6kC,1f6pA,1f6pB,1f6pC,1f6pD,1f73A,1f73B,1f73C,1f73D,1f74A,1f74C,1f7bA,1f7bC
FALSE	4.2	P13794	P13794 Outer membrane porin F OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=oprF PE=1 SV=1	4rlcA
FALSE	3.2,3.3	Q08602	Q08602 Geranylgeranyl transferase type-2 subunit alpha OS=Rattus norvegicus OX=10116 GN=Rabggta PE=1 SV=1	1dceA,1dceC,1ltxA,3c72A,3dssA,3dstA,3dsuA,3dsvA,3dswA,3dsxA,3hxbA,3hxcA,3hxdA,3hxeA,3hxfA,3pz1A,3pz2A,3pz3A,4ehmA,4gtsA,4gttA,4gtvA
FALSE	4.1	P42390	P42390 Indole-3-glycerol phosphate lyase, chloroplastic OS=Zea mays OX=4577 GN=BX1 PE=1 SV=2	1rd5A,1rd5B,1tjrA,1tjrB
FALSE	4.1	D0CFC3	D0CFC3 4-hydroxy-tetrahydrodipicolinate synthase OS=Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584 GN=dapA PE=1 SV=1	3pudA,3pudB,3pueA,3pueB,3pulA,3pulB,3rk8A,3rk8B,3takA,3takB,3tceA,3tceB,3tdfA,3tdfB,3u8gA,3u8gB,3uqnA,3uqnB,4dxvA,4dxvB
FALSE	4.4	Q50245	Q50245 ORF492 OS=Methanosarcina mazei OX=2209 PE=1 SV=1	1l0qA,1l0qB,1l0qC,1l0qD
FALSE	4.5	Q81K13	Q81K13 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 OS=Bacillus anthracis OX=1392 GN=murA1 PE=1 SV=1	3sg1A,3sg1B,3sg1C,3sg1D
FALSE	4.1	A5KUH7	A5KUH7 2-dehydro-3-deoxy-phosphogluconate aldolase OS=Vibrionales bacterium (strain SWAT-3) OX=391574 GN=VSWAT3_13722 PE=1 SV=1	4e38A,4e38B,4e38C,5im51,5im52,5im53,5im54,5im5L,5im5N,5im5P,5im5R,5im5T,5im5U,5im5V,5im5W,5im5X,5im5Y,5im5Z
FALSE	4.2	Q9K0U9	Q9K0U9 Transferrin-binding protein A OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=tbp1 PE=1 SV=1	3v89A
FALSE	3.2	Q2Z1W1	Q2Z1W1 Glucan 1,3-beta-glucosidase OS=Phanerodontia chrysosporium OX=2822231 GN=lam55A PE=1 SV=1	3eqnA
FALSE	3.2,4.1,4.1	Q3BQL2	Q3BQL2 Uncharacterized protein OS=Xanthomonas campestris pv. vesicatoria (strain 85-10) OX=316273 GN=XCV3220 PE=1 SV=1	4fc9B,4fcgA
FALSE	3.1	Q01172	Q01172 Pectin lyase A OS=Aspergillus niger OX=5061 GN=pelA PE=1 SV=1	1idjA,1idjB,1idkA
FALSE	4.4	Q8NHY2	Q8NHY2 E3 ubiquitin-protein ligase COP1 OS=Homo sapiens OX=9606 GN=COP1 PE=1 SV=1	5hqgA,5igqA,5igqB,5igqC,5igqD,5igqE,5igqF
FALSE	4.4	O00423	O00423 Echinoderm microtubule-associated protein-like 1 OS=Homo sapiens OX=9606 GN=EML1 PE=1 SV=3	4ci8A,4ci8B
FALSE	3.3	P59594	P59594 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1	6crvA,6crvB,6crvC,6crwA,6crwB,6crwC,6crzA,6crzB,6crzC,6cs0A,6cs0B,6cs0C,6cs1A,6cs1B,6cs2B
FALSE	3.1,4.1,3.3	Q05755	Q05755 Glutamate synthase [NADPH] large chain OS=Azospirillum brasilense OX=192 GN=gltB PE=1 SV=1	1ea0A,1ea0B,2vdcA,2vdcC,2vdcE,6s6sA,6s6sB,6s6sC,6s6sD,6s6tA,6s6tB,6s6tC,6s6tD,6s6uA,6s6uB,6s6uC,6s6uD,6s6uE,6s6uF,6s6xA,6s6xB,6s6xC,6s6xD,6s6xE,6s6xF
FALSE	4.4	Q9HWH7	Q9HWH7 Periplasmic gluconolactonase, PpgL OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=ppgL PE=1 SV=1	6igbA
FALSE	4.4	P78774	P78774 Actin-related protein 2/3 complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arc1 PE=1 SV=3	3dwlC,3dwlH
FALSE	3.3,3.3	Q15397	Q15397 Pumilio homolog 3 OS=Homo sapiens OX=9606 GN=PUM3 PE=1 SV=3	4wzrA,4wzrB,4wzwA
FALSE		Q99250	Q99250 Sodium channel protein type 2 subunit alpha OS=Homo sapiens OX=9606 GN=SCN2A PE=1 SV=3	4rlyA
FALSE	3.1	Q8Z9S7	Q8Z9S7 Bifunctional protein GlmU OS=Yersinia pestis OX=632 GN=glmU PE=1 SV=1	4fceA
FALSE	4.5	Q482G5	Q482G5 3-phosphoshikimate 1-carboxyvinyltransferase OS=Colwellia psychrerythraea (strain 34H / ATCC BAA-681) OX=167879 GN=aroA PE=1 SV=1	5xwbA
FALSE	4.2,4.2	Q9K0V0	Q9K0V0 Transferrin-binding protein B OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=tbpB PE=1 SV=1	3v8uA,3v8uB
FALSE	4.2	Q60I25	Q60I25 Azami-Green OS=Galaxea fascicularis OX=46745 PE=1 SV=1	6ciuA
FALSE	4.2	A0A5J6CYI5	A0A5J6CYI5 Green fluorescent protein FP1 OS=Aequorea australis OX=1246302 PE=1 SV=1	6s67A
FALSE	3.3	Q6MHS9	Q6MHS9 Uncharacterized protein OS=Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100) OX=264462 GN=Bd3460 PE=1 SV=1	5ceaA,5ceaB,5ceaC,5ceaD,5ceaE,5cecB,5cedB,5cerB,5cerD,5cerF,5cerH,5cerJ,5cerL
FALSE	4.1	Q9I4W3	Q9I4W3 4-hydroxy-tetrahydrodipicolinate synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=dapA PE=1 SV=1	3noeA,3noeB,3ps7A,3ps7B,3puoA,3puoB,3qzeA,3qzeB,3qzeC,3qzeD,3s8hA,3s8hB,6p90A,6p90B
FALSE	3.3	P13674	P13674 Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens OX=9606 GN=P4HA1 PE=1 SV=2	1tjcA,2yq8A,2yq8B,4bt8A,4bt8B,4bt9A,4bt9B,4btaA,4btaB,4btbA
FALSE	3.1	D0ZRB2	D0ZRB2 E3 ubiquitin-protein ligase SlrP OS=Salmonella typhimurium (strain 14028s / SGSC 2262) OX=588858 GN=slrP PE=1 SV=1	4pufA
FALSE	4.4	Q43866	Q43866 Beta-fructofuranosidase, insoluble isoenzyme CWINV1 OS=Arabidopsis thaliana OX=3702 GN=CWINV1 PE=1 SV=1	2ac1A,2oxbA,2qquA,2qqvA,2qqwA,2xqrA,2xqrC,2xqrE,2xqrG,2xqrI,2xqrK
FALSE	4.4	A7M066	A7M066 Uncharacterized protein OS=Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / BCRC 10623 / CCUG 4943 / NCTC 11153) OX=411476 GN=BACOVA_03493 PE=1 SV=1	4irtA
FALSE	3.3	O14593	O14593 DNA-binding protein RFXANK OS=Homo sapiens OX=9606 GN=RFXANK PE=1 SV=2	3uxgA,3v30A,6mewA,6mewC
FALSE	3.3	Q8SVZ5	Q8SVZ5 Similarity to HELICASE MOT1 OS=Encephalitozoon cuniculi (strain GB-M1) OX=284813 GN=ECU03_1530 PE=1 SV=1	3oc3A,3oc3B,4wzsC
FALSE	5.3	Q9NTW7	Q9NTW7 Zinc finger protein 64 OS=Homo sapiens OX=9606 GN=ZFP64 PE=1 SV=3	2dmdA
FALSE	3.1,2.2	Q9MCI8	Q9MCI8 Immunoglobulin-binding protein EibD OS=Escherichia coli OX=562 GN=eibD PE=1 SV=1	2xqhA,2xzrA
FALSE	4.1,4.5	Q89FH0	Q89FH0 D(-)-tartrate dehydratase OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=tarD PE=1 SV=1	1tzzA,1tzzB,2dw6D,2dw7C,2dw7D,2dw7E,2dw7N
FALSE	3.1	P0A9D4	P0A9D4 Serine acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=cysE PE=1 SV=1	1t3dA,1t3dB,1t3dC
FALSE	3.3,3.3	P53620	P53620 Coatomer subunit gamma-1 OS=Bos taurus OX=9913 GN=COPG1 PE=1 SV=1	3tjzB,3tjzE
FALSE	5.3	D9IWL3	D9IWL3 PR domain zinc finger protein 9 (Fragment) OS=Homo sapiens OX=9606 GN=PRMD9 PE=1 SV=1	5v3gD
FALSE	3.3	P09913	P09913 Interferon-induced protein with tetratricopeptide repeats 2 OS=Homo sapiens OX=9606 GN=IFIT2 PE=1 SV=1	4g1tA,4g1tB
FALSE	3.1	Q3JFX2	Q3JFX2 Hep_Hag family OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=BURPS1710b_A2381 PE=1 SV=1	3s6lD,3s6lE
FALSE	4.4	Q3E840	Q3E840 Diphthamide biosynthesis protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KTI11 PE=1 SV=1	4d4oA,4d4oB,4d4pA,4d4pB,4d4pE,4d4pG
FALSE	4.4	Q99QV3	Q99QV3 Lactonase drp35 OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=drp35 PE=1 SV=1	2dg0A,2dg0B,2dg0C,2dg0D,2dg0E,2dg0F,2dg0G,2dg0H,2dg0I,2dg0J,2dg0K,2dg0L,2dg1A,2dg1B,2dg1C,2dg1D,2dg1E,2dg1F,2dsoA,2dsoB,2dsoC,2dsoD,2dsoE,2dsoF
FALSE	3.2	A9Z0I5	A9Z0I5 Variable lymphocyte receptor B OS=Petromyzon marinus OX=7757 GN=VLR-B PE=1 SV=1	3twiD,3twiE,3twiF
FALSE	4.9,3.3	E5EVW2	E5EVW2 30K protein 2 OS=Bombyx mori OX=7091 GN=101735447 PE=1 SV=1	3pubA,3pubB,4efpA,4efpB,4efqA,4efqB,4efrC
FALSE	4.2	Q9SMT7	Q9SMT7 Oxalate--CoA ligase OS=Arabidopsis thaliana OX=3702 GN=AAE3 PE=1 SV=1	5ie0A,5ie0B,5ie2A,5ie2B,5ie3A,5ie3B
FALSE	3.3,3.3,3.3	Q9HAU5	Q9HAU5 Regulator of nonsense transcripts 2 OS=Homo sapiens OX=9606 GN=UPF2 PE=1 SV=1	1uw4B,1uw4D,4cekA,4cemB
FALSE	4.1	Q9X1P7	Q9X1P7 Queuine tRNA-ribosyltransferase OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=tgt PE=1 SV=1	2ashA,2ashB,2ashC,2ashD
FALSE	4.9,4.9	Q6ITZ3	Q6ITZ3 Beta-galactoside-specific lectin 4 OS=Viscum album OX=3972 PE=1 SV=1	1ce7B,1pc8B
FALSE	5.3	E9PYI1	E9PYI1 Zinc finger protein 568 OS=Mus musculus OX=10090 GN=Znf568 PE=1 SV=1	5v3mC
FALSE	3.3	Q9C552	Q9C552 Pumilio homolog 23 OS=Arabidopsis thaliana OX=3702 GN=APUM23 PE=1 SV=1	5wzkA
FALSE	3.3	Q9NZL4	Q9NZL4 Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2	1xqrA,1xqrB,1xqsA,1xqsB
FALSE	3.3	Q5EAQ1	Q5EAQ1 MIF4G domain-containing protein B OS=Danio rerio OX=7955 GN=mif4gdb PE=1 SV=1	2i2oA,2i2oB,4jhjA,4jhjB,4jhkA
FALSE	4.2	Q8A6W3	Q8A6W3 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50) OX=226186 GN=BT_1763 PE=1 SV=1	5t3rD
FALSE	3.3	Q9XSM3	Q9XSM3 Transient receptor potential cation channel subfamily V member 5 OS=Oryctolagus cuniculus OX=9986 GN=Trpv5 PE=1 SV=1	6b5vA,6b5vB,6b5vC,6b5vD,6dmrA,6dmrB,6dmrC,6dmrD,6dmuA,6dmuB,6dmuC,6dmuD,6dmwA,6dmwB,6dmwC,6dmwD,6o1nA,6o1nB,6o1nC,6o1nD,6o1pA,6o1pB,6o1pC,6o1pD,6o1uA,6o1uB,6o1uC,6o1uD,6o20A,6o20B,6o20C,6o20D,6pbeA,6pbeB,6pbeC,6pbeD,6pbfA,6pbfB,6pbfC,6pbfD,7t6jA,7t6jB,7t6jC,7t6jD,7t6kA,7t6kB,7t6kC,7t6kD,7t6lA,7t6lB,7t6lC,7t6lD,7t6mA,7t6mB,7t6mC,7t6mD,7t6nA,7t6nB,7t6nC,7t6nD,7t6oA,7t6oB,7t6oC,7t6oD,7t6pA,7t6pB,7t6pC,7t6pD,7t6qA,7t6qB,7t6qC,7t6qD,7t6rA,7t6rB,7t6rC,7t6rD
FALSE	4.1	D4GTL2	D4GTL2 Malate synthase OS=Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) OX=309800 GN=aceB PE=1 SV=1	3pugA
FALSE	4.1	B5R541	B5R541 D-galactonate dehydratase family member SEN1436 OS=Salmonella enteritidis PT4 (strain P125109) OX=550537 GN=SEN1436 PE=1 SV=1	3twaE
FALSE	3.3	Q91YW3	Q91YW3 DnaJ homolog subfamily C member 3 OS=Mus musculus OX=10090 GN=Dnajc3 PE=1 SV=1	3iegA,3iegB
FALSE	3.2,3.4,3.2,3.2,4.1	P08069	P08069 Insulin-like growth factor 1 receptor OS=Homo sapiens OX=9606 GN=IGF1R PE=1 SV=1	1igrA,2oj9A,3lvpC,3nw5A,3nw6A,3nw7A,5hznD,5hznH
FALSE	3.3	U3N7D8	U3N7D8 Transient receptor potential cation channel subfamily c member 4a OS=Danio rerio OX=7955 GN=trpc4b PE=1 SV=1	6g1kA,6g1kB,6g1kC,6g1kD
FALSE	3.3	Q2W8Q0	Q2W8Q0 Magnetosome protein MamA OS=Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) OX=342108 GN=mamA PE=1 SV=2	3as4A,3as5A,3as5B,3asdA,3asgA,3asgB,3ashA,3ashB
FALSE	4.4	P31386	P31386 Protein KTI13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATS1 PE=1 SV=2	4d4oA,4d4oB,4d4pA,4d4pB,4d4pE,4d4pG,4d4qA,4d4qB,4x33B
FALSE	4.1	Q57703	Q57703 Phosphosulfolactate synthase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=comA PE=1 SV=1	1qwgA
FALSE	4.9	Q8X123	Q8X123 Agglutinin OS=Marasmius oreades OX=181124 PE=1 SV=1	2ihoA,3ef2A,3ef2B,3ef2C,3ef2D,5d61A,5d62A,5d63A,5mu9A
FALSE	4.2	A0A3A4VWA2	A0A3A4VWA2 Uncharacterized protein OS=Gammaproteobacteria bacterium OX=1913989 GN=C4528_07355 PE=1 SV=1	7ouqA
FALSE	4.4	O89053	O89053 Coronin-1A OS=Mus musculus OX=10090 GN=Coro1a PE=1 SV=5	2aq5A,2b4eA
FALSE	3.2	P74988	P74988 Yop effector YopM OS=Yersinia enterocolitica W22703 OX=913028 GN=yopM PE=1 SV=1	4cilA
FALSE	3.3	Q8SWC5	Q8SWC5 Similarity to SUPPRESSOR OF FORKED PROTEIN(mRNA stability) OS=Encephalitozoon cuniculi (strain GB-M1) OX=284813 GN=ECU02_0930 PE=1 SV=1	2uy1A,2uy1B
FALSE	3.1	P0C1A9	P0C1A9 Pectinesterase A OS=Dickeya dadantii (strain 3937) OX=198628 GN=pemA PE=1 SV=1	2ntbA,2ntbB
FALSE	3.2,4.4,3.4,4.4	H6QM85	H6QM85 Neuraminidase OS=Influenza A virus (A/little yellow-shouldered bat/Guatemala/164/2009(H17N10)) OX=1129346 GN=NA PE=1 SV=1	4gezA,4gezB,4gezC,4gezD,4gezE,4gezF,4gezG,4gezH,4gezI,4gezJ,4gezK,4gezL
FALSE	4.2	A5VZA8	A5VZA8 Porin OS=Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) OX=351746 GN=Pput_1057 PE=1 SV=1	4geyA
FALSE	3.2	P0DQD2	P0DQD2 Internalin B OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlB PE=1 SV=1	1d0bA,1h6tA,1m9sA,1otmA,1otnA,1otoA,2uzxA,2uzxC,2uzyA,2uzyC,2wquA,2wquB,2wquC,2wquD,2wquE,2wquF,2wqvA,2wqvB,2wqwA,2wqwB,2wqxA,2wqxB,2y5qA,4cilA
FALSE	5.5	D0VWS0	D0VWS0 Titin OS=Oryctolagus cuniculus OX=9986 PE=1 SV=1	3b43A
FALSE	4.2	Q9GPI6	Q9GPI6 Green fluorescent protein as(S)FP499 OS=Anemonia sulcata OX=6108 PE=1 SV=1	2c9iA
FALSE	4.1	A5H1I6	A5H1I6 Endo-beta-1,4-mannanase OS=Alicyclobacillus acidocaldarius OX=405212 PE=1 SV=1	3civA
FALSE	3.3	Q93DY9	Q93DY9 Magnetosome protein MamA OS=Magnetospirillum gryphiswaldense (strain DSM 6361 / JCM 21280 / NBRC 15271 / MSR-1) OX=431944 GN=mamA PE=1 SV=1	3as8A,3asfA,3asfB
FALSE	4.1	B6R2Z8	B6R2Z8 Mandelate racemase / muconate lactonizing enzyme, C-terminal domain protein OS=Pseudovibrio sp. JE062 OX=439495 GN=PJE062_892 PE=1 SV=1	4jhmG,4jhmH
FALSE		G2SES0	G2SES0 Outer membrane protein assembly complex, YaeT protein OS=Rhodothermus marinus (strain SG0.5JP17-172) OX=762570 GN=Rhom172_0906 PE=1 SV=1	5efrA
FALSE	3.3	Q8VDU0	Q8VDU0 G-protein-signaling modulator 2 OS=Mus musculus OX=10090 GN=Gpsm2 PE=1 SV=2	3ro2A,3ro3A,4g2vA,4jhrA,4jhrB
FALSE	4.2	P06768	P06768 Retinol-binding protein 2 OS=Rattus norvegicus OX=10116 GN=Rbp2 PE=1 SV=3	1b4mA,1eiiA
FALSE	3.6	Q68WW0	Q68WW0 Beta sliding clamp OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=dnaN PE=1 SV=1	6d46A
FALSE	3.6	B2HI47	B2HI47 Beta sliding clamp OS=Mycobacterium marinum (strain ATCC BAA-535 / M) OX=216594 GN=dnaN PE=1 SV=1	6d47A
FALSE	3.3	G2SI47	G2SI47 Outer membrane assembly lipoprotein YfiO OS=Rhodothermus marinus (strain SG0.5JP17-172) OX=762570 GN=Rhom172_2204 PE=1 SV=1	5efrA
FALSE	4.1	Q8CG76	Q8CG76 Aflatoxin B1 aldehyde reductase member 2 OS=Mus musculus OX=10090 GN=Akr7a2 PE=1 SV=3	2c91A,2c91B,2c91C,2c91D,2c91E,2c91F,2c91G,2c91H,2c91I,2c91J
FALSE	4.2	Q57FR6	Q57FR6 Uncharacterized protein OS=Brucella abortus biovar 1 (strain 9-941) OX=262698 GN=BruAb1_0102 PE=1 SV=1	7dpyA
FALSE	3.2,3.2	Q96PX8	Q96PX8 SLIT and NTRK-like protein 1 OS=Homo sapiens OX=9606 GN=SLITRK1 PE=1 SV=2	4rcaB,4rcwA,4rcwB
FALSE	3.3	O25728	O25728 Putative beta-lactamase HcpC OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=hcpC PE=1 SV=1	1ouvA
FALSE	4.4	O33833	O33833 Beta-fructosidase OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=bfrA PE=1 SV=1	1uypA,1uypB,1uypC,1uypD,1uypE,1uypF,1w2tA,1w2tB,1w2tC,1w2tD,1w2tE,1w2tF
FALSE	4.4	Q2TBA0	Q2TBA0 Kelch-like protein 40 OS=Homo sapiens OX=9606 GN=KLHL40 PE=1 SV=2	4ascA
FALSE	3.2	Q80ZD8	Q80ZD8 Amphoterin-induced protein 1 OS=Mus musculus OX=10090 GN=Amigo1 PE=1 SV=1	2xotB
FALSE	4.2	Q5ZQQ5	Q5ZQQ5 Green fluorescent protein FP512 OS=Cerianthus membranaceus OX=208460 PE=1 SV=1	2c9jA
FALSE	3.1	B5T007	B5T007 Ice recrystallization inhibition protein-like protein OS=Lolium perenne OX=4522 GN=IRI3 PE=1 SV=1	3ultA,3ultB
FALSE	3.2	Q72Q78	Q72Q78 Uncharacterized protein OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=LIC_12234 PE=1 SV=1	4tzhA,4tzhB
FALSE	4.4	P38011	P38011 Guanine nucleotide-binding protein subunit beta-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASC1 PE=1 SV=4	3frxA,3frxB,3frxC,3frxD,3rfgA,3rfgB,3rfhA,3rfhB,3rfhC,3rfhD,6rbeg
